"","SEASON","DATE","HOME","HPTS","H2PM","H2PA","H3PM","H3PA","HFTM","HFTA","HORB","HDRB","HAST","HSTL","HTOV","HBLK","HPF","AWAY","APTS","A2PM","A2PA","A3PM","A3PA","AFTM","AFTA","AORB","ADRB","AAST","ASTL","ATOV","ABLK","APF"
"810","2014-15",20150220,"PHI",95,26,59,8,25,19,29,15,32,18,11,17,11,20,"IND",106,32,61,8,22,18,22,9,35,24,13,15,1,23
"811","2014-15",20150220,"SAC",109,32,61,8,22,21,26,17,40,26,6,24,5,19,"BOS",101,34,78,6,22,15,26,19,21,24,14,11,3,23
"812","2014-15",20150220,"UTA",92,27,58,10,25,8,17,13,35,18,11,8,7,21,"POR",76,22,50,4,22,20,22,3,34,12,5,13,5,13
"813","2014-15",20150220,"WAS",89,37,70,1,16,12,16,12,31,22,7,17,7,23,"CLE",127,32,57,14,33,21,28,10,32,28,12,10,4,17
"814","2014-15",20150221,"CHI",112,31,65,12,24,14,16,14,33,27,5,17,3,14,"PHX",107,37,63,10,25,3,8,8,28,25,10,13,2,15
"815","2014-15",20150221,"CHA",103,33,69,7,24,16,20,11,30,28,9,9,10,18,"OKC",110,37,77,5,18,21,26,19,40,21,7,14,7,20
"816","2014-15",20150221,"HOU",98,29,55,6,29,22,31,11,41,22,17,23,9,23,"TOR",76,21,59,4,18,22,28,7,32,12,17,23,5,24
"817","2014-15",20150221,"LAC",126,32,60,14,35,20,28,11,43,31,9,11,11,29,"SAC",99,26,72,4,16,35,46,14,41,18,4,17,7,17
"818","2014-15",20150221,"MIA",91,28,62,5,17,20,27,13,32,15,5,17,7,23,"NOP",105,27,62,8,21,27,31,11,30,22,8,12,3,25
"819","2014-15",20150222,"DAL",92,31,60,5,18,15,19,6,43,20,7,15,6,16,"CHA",81,27,71,6,19,9,13,13,34,20,10,14,2,20
"820","2014-15",20150222,"DET",106,24,57,13,32,19,25,17,34,22,8,12,1,19,"WAS",89,31,68,6,17,9,14,11,32,28,4,12,2,22
"821","2014-15",20150222,"IND",104,31,62,8,19,18,23,7,39,20,3,15,4,23,"GSW",98,25,63,9,26,21,22,13,32,19,9,9,5,25
"822","2014-15",20150222,"LAL",118,36,66,7,18,25,38,6,40,22,8,17,4,27,"BOS",111,34,65,8,33,19,27,13,35,27,9,16,5,31
"823","2014-15",20150222,"MIL",86,28,56,4,16,18,18,8,30,19,10,24,7,24,"ATL",97,26,57,9,30,18,21,16,27,23,10,20,7,17
"824","2014-15",20150222,"NYK",83,34,80,3,19,6,7,19,31,16,8,11,2,16,"CLE",101,28,46,12,33,9,15,7,40,22,5,15,3,14
"825","2014-15",20150222,"OKC",119,40,72,8,20,15,23,15,45,31,8,18,10,19,"DEN",94,28,70,7,27,17,20,16,26,19,13,12,5,19
"826","2014-15",20150222,"ORL",103,33,59,6,23,19,26,12,26,19,9,15,2,21,"PHI",98,23,44,13,34,13,17,11,30,21,8,21,5,26
"827","2014-15",20150222,"POR",92,20,49,13,33,13,16,8,38,24,4,15,4,15,"MEM",98,39,80,3,9,11,13,8,36,20,13,6,4,15
"828","2014-15",20150223,"CHI",87,19,50,8,26,25,32,18,44,20,4,18,7,16,"MIL",71,26,71,4,18,7,13,12,29,16,9,10,4,21
"829","2014-15",20150223,"DEN",82,24,67,7,27,13,22,19,30,18,6,13,3,24,"BKN",110,39,71,4,21,20,23,14,43,21,7,10,9,17
"830","2014-15",20150223,"HOU",113,27,56,12,38,23,34,22,34,23,11,16,8,28,"MIN",102,26,75,5,18,35,39,20,38,17,9,20,3,22
"831","2014-15",20150223,"LAC",87,26,52,9,27,8,12,5,35,21,6,13,10,16,"MEM",90,28,66,5,15,19,26,8,34,22,10,10,4,13
"832","2014-15",20150223,"MIA",119,35,62,11,21,16,22,11,34,27,6,16,3,20,"PHI",108,27,53,13,31,15,28,9,24,27,10,12,8,18
"833","2014-15",20150223,"NOP",100,30,56,10,22,10,16,12,36,27,6,17,7,20,"TOR",97,30,61,5,23,22,31,16,24,13,12,8,2,15
"834","2014-15",20150223,"PHX",110,35,65,9,32,13,16,15,35,25,9,17,7,24,"BOS",115,25,60,14,29,23,30,9,33,26,13,15,1,14
"835","2014-15",20150223,"UTA",90,30,68,4,15,18,23,11,38,14,14,13,5,24,"SAS",81,27,60,5,19,12,21,12,32,17,7,22,7,21
"836","2014-15",20150224,"DAL",99,30,60,8,19,15,18,8,32,17,13,19,4,13,"TOR",92,29,58,9,26,7,11,7,30,17,10,18,4,20
"837","2014-15",20150224,"DET",93,24,58,9,24,18,30,11,35,16,5,13,3,21,"CLE",102,20,40,14,37,20,24,4,36,22,9,14,5,25
"838","2014-15",20150224,"OKC",105,31,72,9,24,16,18,15,42,23,10,10,8,16,"IND",92,29,62,9,26,7,11,9,39,26,5,13,3,17
"839","2014-15",20150224,"WAS",107,37,61,5,18,18,21,9,36,23,4,26,4,20,"GSW",114,33,67,12,23,12,17,4,25,27,12,9,1,17
"840","2014-15",20150225,"ATL",104,26,50,13,35,13,16,10,31,28,7,11,2,18,"DAL",87,29,49,5,31,14,18,13,31,20,0,15,3,18
"841","2014-15",20150225,"BOS",115,28,52,14,31,17,20,8,38,29,6,13,1,26,"NYK",94,32,61,2,21,24,31,9,32,19,6,13,4,20
"842","2014-15",20150225,"CHI",86,31,60,3,17,15,23,9,34,24,6,12,11,17,"CHA",98,35,70,4,14,16,21,12,33,16,8,9,3,18
"843","2014-15",20150225,"DEN",96,19,47,12,34,22,33,10,30,22,11,15,5,19,"PHX",110,31,67,8,24,24,32,23,42,19,9,19,7,25
"844","2014-15",20150225,"HOU",110,19,44,17,44,21,30,12,34,27,7,9,9,20,"LAC",105,29,59,11,32,14,19,12,37,18,1,15,4,22
"845","2014-15",20150225,"MIL",104,39,67,5,15,11,16,12,31,32,16,22,5,19,"PHI",88,20,50,11,25,15,19,12,26,21,13,28,3,22
"846","2014-15",20150225,"MIN",97,31,68,4,13,23,28,10,43,17,10,16,4,15,"WAS",77,29,69,4,18,7,8,10,33,21,5,19,3,27
"847","2014-15",20150225,"NOP",102,27,49,11,25,15,19,6,37,26,6,20,6,21,"BKN",96,32,71,7,21,11,15,8,29,13,6,12,6,16
"848","2014-15",20150225,"ORL",90,27,56,6,22,18,31,12,38,17,4,18,1,28,"MIA",93,26,53,6,31,23,32,8,34,17,8,12,5,24
"849","2014-15",20150225,"POR",111,30,59,13,26,12,15,12,33,25,9,13,4,16,"SAS",95,29,64,8,21,13,14,10,27,20,8,13,5,16
"850","2014-15",20150225,"SAC",102,33,64,6,16,18,25,13,34,24,10,20,6,18,"MEM",90,30,68,4,16,18,23,14,24,22,12,17,5,21
"851","2014-15",20150225,"UTA",97,27,61,7,12,22,34,13,34,18,3,20,5,19,"LAL",100,38,78,2,11,18,21,14,28,17,12,9,8,25
"852","2014-15",20150226,"CLE",110,27,49,9,28,29,35,8,43,15,10,16,2,19,"GSW",99,28,63,11,29,10,19,14,30,32,10,14,6,24
"853","2014-15",20150226,"PHX",117,39,71,9,26,12,21,10,42,21,4,13,9,24,"OKC",113,31,77,8,24,27,30,13,37,17,6,10,4,24
"854","2014-15",20150227,"ATL",95,22,50,14,31,9,12,11,31,27,11,18,5,12,"ORL",88,27,54,9,26,7,13,10,30,22,10,17,7,17
"855","2014-15",20150227,"BOS",106,26,61,14,35,12,15,14,33,24,8,8,5,15,"CHA",98,27,61,10,21,14,17,8,40,19,8,16,7,18
"856","2014-15",20150227,"CHI",96,28,65,9,31,13,16,22,31,24,5,9,5,24,"MIN",89,31,63,2,14,21,31,10,35,17,7,11,2,18
"857","2014-15",20150227,"DEN",82,20,52,8,32,18,29,16,20,22,9,15,3,13,"UTA",104,30,47,9,21,17,21,8,35,24,13,20,15,23
"858","2014-15",20150227,"DET",115,31,66,8,31,29,40,16,38,22,3,15,10,26,"NYK",121,39,91,6,18,25,26,18,40,28,6,10,9,35
"859","2014-15",20150227,"HOU",102,30,52,9,32,15,17,8,33,26,9,13,5,25,"BKN",98,34,68,4,17,18,20,12,32,17,8,16,4,21
"860","2014-15",20150227,"IND",93,28,63,6,17,19,29,8,40,23,8,8,7,17,"CLE",86,24,63,9,29,11,14,14,35,20,3,15,7,23
"861","2014-15",20150227,"LAL",101,34,67,6,18,15,22,9,41,23,7,12,5,21,"MIL",93,30,70,4,17,21,29,13,36,18,7,11,6,17
"862","2014-15",20150227,"MEM",79,30,75,3,12,10,15,11,30,19,6,14,4,27,"LAC",97,27,52,9,26,16,28,9,38,20,9,11,10,19
"863","2014-15",20150227,"NOP",104,33,60,6,16,20,27,7,30,26,3,10,6,19,"MIA",102,33,63,8,21,12,16,6,25,21,3,6,7,23
"864","2014-15",20150227,"PHI",89,16,47,12,33,21,34,12,41,21,7,15,4,20,"WAS",81,26,76,4,17,17,22,13,38,20,4,13,5,25
"865","2014-15",20150227,"POR",115,29,63,10,26,27,31,12,31,20,7,9,4,14,"OKC",112,41,80,4,14,18,22,13,34,24,5,11,4,23
"866","2014-15",20150227,"SAC",96,37,75,1,4,19,23,7,40,15,3,17,2,28,"SAS",107,27,65,8,23,29,32,10,32,18,8,5,7,16
"867","2014-15",20150227,"TOR",89,27,55,4,22,23,28,8,34,15,6,19,3,17,"GSW",113,29,59,13,28,16,19,9,38,31,11,12,5,22
"868","2014-15",20150228,"DAL",94,26,54,9,28,15,18,8,29,23,10,12,3,19,"BKN",104,30,54,10,23,14,23,12,36,20,5,14,4,21
"869","2014-15",20150228,"MIA",91,25,55,7,26,20,21,14,33,17,12,23,3,16,"ATL",93,24,54,10,25,15,20,8,29,23,12,18,5,19
"870","2014-15",20150228,"MIN",97,27,69,7,19,22,27,16,19,22,12,12,1,22,"MEM",101,34,53,4,11,21,29,6,37,21,7,24,7,24
"871","2014-15",20150228,"NYK",103,26,56,7,19,30,38,8,36,21,8,11,5,21,"TOR",98,26,52,8,29,22,28,10,30,16,7,12,4,27
"872","2014-15",20150228,"PHX",74,20,68,5,16,19,24,8,34,13,7,18,4,22,"SAS",101,37,73,4,19,15,17,10,46,18,7,14,6,24
"873","2014-15",20150228,"UTA",82,23,54,6,22,18,23,13,33,18,16,22,7,18,"MIL",75,24,59,5,15,12,14,8,31,18,15,23,4,23
"874","2014-15",20150228,"WAS",99,30,58,7,20,18,25,12,31,21,14,12,2,16,"DET",95,30,53,8,26,11,21,9,31,18,8,17,2,22
"875","2014-15",20150301,"BOS",101,32,78,8,31,13,17,21,39,21,4,8,3,17,"GSW",106,28,61,12,34,14,17,15,40,19,4,10,8,18
"876","2014-15",20150301,"CHI",86,17,61,10,26,22,30,17,34,18,2,11,1,17,"LAC",96,31,60,7,27,13,24,13,42,15,6,8,12,23
"877","2014-15",20150301,"DEN",92,28,59,9,33,9,17,16,28,17,10,11,3,25,"NOP",99,31,52,5,22,22,30,9,35,22,7,16,4,19
"878","2014-15",20150301,"HOU",105,23,44,11,30,26,33,8,28,21,11,19,5,20,"CLE",103,28,58,12,40,11,21,22,31,19,11,15,5,29
"879","2014-15",20150301,"IND",94,33,70,3,18,19,25,13,40,17,11,12,9,15,"PHI",74,24,60,5,24,11,17,10,37,10,8,16,6,25
"880","2014-15",20150301,"LAL",101,31,65,9,25,12,18,9,40,25,6,9,6,20,"OKC",108,29,65,11,32,17,23,16,39,21,5,9,6,16
"881","2014-15",20150301,"ORL",83,25,70,6,15,15,20,10,34,16,8,11,3,19,"CHA",98,32,62,8,18,10,14,7,40,22,5,16,4,17
"882","2014-15",20150301,"SAC",99,36,74,3,12,18,23,7,26,24,8,12,2,18,"POR",110,31,59,10,24,18,20,11,32,19,5,17,3,20
"883","2014-15",20150302,"BKN",110,34,68,10,21,12,16,11,27,20,7,13,1,12,"GSW",108,31,60,11,30,13,18,17,33,26,11,15,7,20
"884","2014-15",20150302,"DAL",102,32,63,6,16,20,22,9,29,11,7,5,6,14,"NOP",93,25,53,10,21,13,16,10,27,19,4,13,4,18
"885","2014-15",20150302,"MIA",115,36,68,7,14,22,30,12,33,19,14,14,4,31,"PHX",98,26,47,7,31,25,38,14,29,17,7,19,2,27
"886","2014-15",20150302,"MIN",105,32,67,4,15,29,35,8,39,25,6,11,4,22,"LAC",110,32,59,12,33,10,19,9,34,24,7,11,3,26
"887","2014-15",20150302,"PHI",103,33,58,8,20,13,19,10,26,32,6,15,6,18,"TOR",114,30,53,11,27,21,24,10,26,24,6,9,6,16
"888","2014-15",20150303,"ATL",104,31,57,8,29,18,21,9,40,23,3,15,6,13,"HOU",96,25,49,14,41,4,9,8,33,30,6,12,6,21
"889","2014-15",20150303,"CHI",97,24,49,9,29,22,30,10,37,20,5,16,7,16,"WAS",92,27,62,8,22,14,19,10,29,23,10,11,11,23
"890","2014-15",20150303,"CHA",104,34,66,5,13,21,31,5,37,30,10,11,5,17,"LAL",103,33,69,6,17,19,21,6,35,24,6,11,4,21
"891","2014-15",20150303,"CLE",110,33,61,10,28,14,14,12,40,28,10,11,6,18,"BOS",79,24,60,7,28,10,13,11,31,23,4,14,3,21
"892","2014-15",20150303,"DEN",106,27,52,12,34,16,20,8,35,26,8,13,5,24,"MIL",95,25,62,10,24,15,22,8,33,21,6,14,7,25
"893","2014-15",20150303,"MEM",82,30,71,3,11,13,19,11,26,15,7,11,4,12,"UTA",93,31,55,5,25,16,19,14,41,22,7,15,7,17
"894","2014-15",20150303,"NYK",86,26,60,4,22,22,30,9,29,16,8,15,9,27,"SAC",124,31,65,10,18,32,37,8,38,26,9,14,2,20
"895","2014-15",20150304,"BOS",85,25,61,8,27,11,20,12,27,21,5,3,3,20,"UTA",84,31,56,3,19,13,21,11,40,21,1,13,4,19
"896","2014-15",20150304,"BKN",91,32,72,3,16,18,24,12,26,15,6,9,1,24,"CHA",115,34,66,8,19,23,28,12,37,24,5,11,2,20
"897","2014-15",20150304,"GSW",102,23,39,14,34,14,25,4,30,30,16,16,8,24,"MIL",93,29,66,5,14,20,25,16,31,17,11,23,1,19
"898","2014-15",20150304,"HOU",100,31,58,11,28,5,5,12,28,24,7,12,5,12,"MEM",102,38,67,4,16,14,17,7,31,27,11,9,3,15
"899","2014-15",20150304,"IND",105,28,58,10,22,19,24,8,32,21,8,11,8,21,"NYK",82,24,60,6,16,16,23,11,34,16,6,19,4,20
"900","2014-15",20150304,"LAC",93,26,65,11,31,8,18,9,42,25,6,9,4,26,"POR",98,26,55,8,32,22,29,10,51,19,3,15,4,21
"901","2014-15",20150304,"MIA",100,29,63,3,16,33,43,13,42,16,8,15,7,15,"LAL",94,31,70,7,18,11,17,7,35,23,11,14,1,26
"902","2014-15",20150304,"MIN",85,29,64,3,18,18,25,12,31,18,7,12,5,16,"DEN",100,34,72,8,20,8,10,14,37,27,8,13,3,21
"903","2014-15",20150304,"NOP",88,35,78,2,12,12,16,15,31,18,7,14,12,15,"DET",85,36,79,2,14,7,9,16,36,25,8,18,7,19
"904","2014-15",20150304,"OKC",123,37,75,7,21,28,34,9,45,19,9,14,9,31,"PHI",118,19,61,15,35,35,44,16,42,20,8,17,8,26
"905","2014-15",20150304,"ORL",100,36,67,5,20,13,15,9,33,21,13,20,5,26,"PHX",105,29,58,8,21,23,27,9,25,22,10,19,3,15
"906","2014-15",20150304,"SAS",112,35,62,10,23,12,16,8,36,23,13,17,10,23,"SAC",85,26,69,3,9,24,34,8,27,15,14,17,4,13
"907","2014-15",20150304,"TOR",112,33,58,10,21,16,17,7,27,24,5,8,3,24,"CLE",120,25,42,15,36,25,34,9,26,27,7,9,3,16
"908","2014-15",20150305,"CHI",108,33,62,7,25,21,26,12,36,26,4,10,3,15,"OKC",105,33,68,8,20,15,19,8,33,20,8,9,4,18
"909","2014-15",20150305,"POR",94,27,60,7,22,19,21,8,48,20,7,16,5,15,"DAL",75,31,72,2,16,7,8,6,35,17,10,13,3,16
"910","2014-15",20150306,"ATL",106,37,63,6,21,14,17,11,27,27,10,12,4,22,"CLE",97,16,31,13,38,26,33,10,27,18,7,17,6,14
"911","2014-15",20150306,"BKN",100,26,75,8,22,24,29,18,39,21,5,20,1,29,"PHX",108,36,65,3,26,27,35,12,39,19,13,15,2,24
"912","2014-15",20150306,"CHA",103,35,65,5,20,18,20,11,45,26,3,15,5,15,"TOR",94,30,69,7,22,13,15,5,27,21,5,5,5,18
"913","2014-15",20150306,"GSW",104,27,58,11,23,17,19,9,42,28,5,22,11,21,"DAL",89,26,67,6,20,19,26,3,31,17,15,11,1,20
"914","2014-15",20150306,"HOU",103,32,63,6,28,21,25,13,42,23,6,19,6,16,"DET",93,31,73,6,29,13,17,19,31,20,12,12,5,22
"915","2014-15",20150306,"IND",98,28,60,6,20,24,33,15,36,23,7,11,4,22,"CHI",84,26,63,5,23,17,19,14,30,20,5,11,3,25
"916","2014-15",20150306,"MEM",97,33,66,1,11,28,33,7,35,18,7,8,1,12,"LAL",90,34,72,5,12,7,9,5,39,22,6,9,9,26
"917","2014-15",20150306,"NOP",98,30,59,8,21,14,15,9,36,22,5,18,6,15,"BOS",104,26,56,10,23,22,25,7,30,19,8,11,1,17
"918","2014-15",20150306,"ORL",119,35,61,13,24,10,12,8,29,29,10,10,5,24,"SAC",114,28,58,10,27,28,38,19,24,18,6,14,6,16
"919","2014-15",20150306,"PHI",83,22,56,10,32,9,18,13,30,22,13,13,4,29,"UTA",89,21,59,6,12,29,41,12,37,17,9,18,5,20
"920","2014-15",20150306,"SAS",120,34,55,9,24,25,33,3,33,24,8,9,8,20,"DEN",111,39,69,6,17,15,23,8,30,21,7,13,3,26
"921","2014-15",20150306,"WAS",99,31,59,7,23,16,18,10,33,24,6,15,4,21,"MIA",97,27,52,10,27,13,19,8,29,18,5,14,2,19
"922","2014-15",20150307,"CLE",89,23,55,8,20,19,23,12,34,22,5,14,1,14,"PHX",79,21,59,9,25,10,14,13,30,20,6,10,4,20
"923","2014-15",20150307,"DEN",100,29,62,9,30,15,19,12,32,23,16,18,8,28,"HOU",114,30,58,10,28,24,32,11,37,25,11,22,2,22
"924","2014-15",20150307,"MIA",114,34,56,7,24,25,33,4,30,23,13,13,8,21,"SAC",109,30,63,10,25,19,24,12,34,26,7,20,4,29
"925","2014-15",20150307,"MIL",91,26,58,10,20,9,15,10,34,25,7,16,6,18,"WAS",85,22,53,9,28,14,22,14,35,19,9,17,3,19
"926","2014-15",20150307,"MIN",121,42,78,4,7,25,31,10,35,26,7,6,3,15,"POR",113,29,61,14,27,13,17,9,27,18,3,10,3,23
"927","2014-15",20150307,"NOP",95,30,57,8,23,11,13,7,34,24,8,18,13,18,"MEM",89,26,58,6,16,19,29,8,31,26,15,14,7,19
"928","2014-15",20150307,"NYK",86,27,63,3,15,23,30,13,28,13,4,12,4,27,"IND",92,23,61,7,18,25,30,12,33,16,5,11,3,25
"929","2014-15",20150307,"PHI",92,22,58,13,37,9,17,17,38,24,14,16,3,12,"ATL",84,19,52,11,25,13,16,5,37,20,8,19,9,14
"930","2014-15",20150308,"BKN",88,30,61,8,15,4,11,7,23,21,9,14,2,16,"UTA",95,24,50,10,22,17,21,12,31,24,6,16,4,12
"931","2014-15",20150308,"DET",101,36,75,3,14,20,25,13,29,21,8,10,3,16,"CHA",108,35,62,6,17,20,23,4,35,32,6,9,5,20
"932","2014-15",20150308,"GSW",106,30,58,10,22,16,23,7,30,23,13,13,3,15,"LAC",98,32,58,8,25,10,14,9,30,25,8,18,3,22
"933","2014-15",20150308,"LAL",93,36,68,2,14,15,21,15,32,23,5,16,5,24,"DAL",100,29,52,9,26,15,22,6,27,21,10,7,7,20
"934","2014-15",20150308,"OKC",108,36,61,6,21,18,25,13,36,30,6,18,10,13,"TOR",104,31,71,11,27,9,9,12,21,24,12,8,3,21
"935","2014-15",20150308,"ORL",103,31,65,7,22,20,30,18,38,20,8,15,8,15,"BOS",98,20,55,15,34,13,16,18,30,24,9,14,3,23
"936","2014-15",20150308,"SAS",116,35,68,9,22,19,24,8,27,14,15,7,4,22,"CHI",105,32,58,5,15,26,29,7,37,20,6,20,6,24
"937","2014-15",20150309,"ATL",130,33,52,20,36,4,7,10,23,42,8,13,6,18,"SAC",105,31,61,8,20,19,20,16,24,21,10,16,2,12
"938","2014-15",20150309,"CHI",91,25,58,10,22,11,14,9,35,18,7,15,2,13,"MEM",101,37,70,5,14,12,17,7,33,25,13,11,5,12
"939","2014-15",20150309,"CHA",69,21,55,4,22,15,20,8,29,13,4,15,8,11,"WAS",95,42,71,2,14,5,5,8,41,21,10,13,4,19
"940","2014-15",20150309,"DEN",106,30,63,8,24,22,29,11,37,21,6,6,4,20,"NYK",78,24,62,5,13,15,25,8,37,21,3,14,10,22
"941","2014-15",20150309,"LAC",89,24,48,11,31,8,15,9,33,30,11,15,2,23,"MIN",76,29,75,2,8,12,21,12,38,25,12,15,2,19
"942","2014-15",20150309,"MIA",90,25,52,4,17,28,34,5,27,15,5,13,2,17,"BOS",100,33,62,6,25,16,17,16,27,17,7,9,2,25
"943","2014-15",20150309,"MIL",103,33,56,4,15,25,31,8,17,20,11,14,5,18,"NOP",114,35,60,9,15,17,21,10,24,26,7,17,4,20
"944","2014-15",20150309,"PHX",80,25,66,4,11,18,23,6,31,13,11,18,1,19,"GSW",98,22,52,13,31,15,19,9,39,17,11,18,8,21
"945","2014-15",20150310,"BKN",91,29,68,6,16,15,23,12,29,19,5,12,5,12,"NOP",111,33,66,12,21,9,11,8,33,31,10,10,4,19
"946","2014-15",20150310,"DAL",94,28,61,5,20,23,33,15,27,18,6,16,6,22,"CLE",127,29,55,15,32,24,29,12,38,25,11,12,5,28
"947","2014-15",20150310,"IND",118,28,51,17,34,11,12,11,38,37,6,13,5,15,"ORL",86,30,75,4,17,14,20,19,26,15,9,10,7,17
"948","2014-15",20150310,"LAL",93,29,62,3,13,26,30,10,36,23,8,11,1,17,"DET",85,24,49,8,35,13,19,12,30,20,10,12,8,23
"949","2014-15",20150310,"SAS",117,30,67,11,18,24,30,13,32,24,7,11,3,17,"TOR",107,35,71,8,26,13,18,18,28,19,6,9,5,26
"950","2014-15",20150310,"UTA",87,24,52,6,18,21,29,6,34,16,8,11,5,21,"NYK",82,26,66,5,13,15,17,8,30,17,5,12,5,22
"951","2014-15",20150311,"BOS",95,29,58,8,27,13,17,12,24,28,11,16,5,16,"MEM",92,32,66,5,12,13,13,10,31,21,11,21,4,19
"952","2014-15",20150311,"CHA",106,36,75,6,18,16,26,10,34,28,5,11,12,24,"SAC",113,32,65,8,20,25,30,7,36,25,4,12,3,21
"953","2014-15",20150311,"DEN",115,29,53,13,31,18,20,11,33,28,8,19,9,20,"ATL",102,25,54,9,27,25,27,8,24,18,11,17,3,18
"954","2014-15",20150311,"GSW",105,37,64,7,20,10,13,10,32,29,5,17,6,11,"DET",98,38,86,4,12,10,12,19,30,18,6,13,5,16
"955","2014-15",20150311,"MIA",104,31,60,6,21,24,38,11,28,23,14,10,3,29,"BKN",98,26,56,6,17,28,39,14,30,15,8,21,2,24
"956","2014-15",20150311,"MIL",97,31,61,8,18,11,16,11,40,30,7,22,7,17,"ORL",91,24,67,10,18,13,13,9,24,21,14,14,4,18
"957","2014-15",20150311,"OKC",108,21,51,12,25,30,36,11,28,19,5,20,3,32,"LAC",120,20,46,15,30,35,47,11,27,22,11,12,2,27
"958","2014-15",20150311,"PHI",95,25,63,11,41,12,25,17,38,16,12,10,5,15,"CHI",104,30,63,10,24,14,20,8,50,24,6,18,2,16
"959","2014-15",20150311,"PHX",106,39,66,6,24,10,13,16,29,25,7,16,2,19,"MIN",97,35,68,1,13,24,26,12,22,19,5,10,2,16
"960","2014-15",20150311,"POR",105,32,59,10,33,11,14,16,44,25,5,19,2,18,"HOU",100,27,60,11,31,13,23,12,28,21,12,11,5,16
"961","2014-15",20150312,"IND",109,30,57,9,22,22,28,6,42,24,7,20,7,33,"MIL",103,31,77,4,14,29,36,12,36,17,11,15,3,27
"962","2014-15",20150312,"LAL",94,33,72,5,18,13,21,15,36,18,6,13,4,26,"NYK",101,27,59,9,18,20,26,4,29,27,5,8,9,19
"963","2014-15",20150312,"SAS",125,41,61,8,26,19,27,9,32,28,6,13,9,26,"CLE",128,30,65,14,26,26,30,11,26,19,8,12,2,22
"964","2014-15",20150312,"UTA",109,33,59,11,33,10,17,22,35,23,5,12,10,18,"HOU",91,27,47,7,32,16,24,8,29,19,8,9,2,22
"965","2014-15",20150312,"WAS",107,35,63,5,17,22,31,10,32,25,11,13,5,24,"MEM",87,28,61,3,19,22,30,14,27,18,9,21,3,29
"966","2014-15",20150313,"BOS",95,27,60,10,26,11,20,10,37,19,7,16,4,23,"ORL",88,28,60,6,20,14,28,10,40,20,9,19,4,21
"967","2014-15",20150313,"CHA",101,26,70,7,19,28,33,17,38,15,4,12,7,17,"CHI",91,16,50,15,32,14,19,4,32,18,4,10,6,25
"968","2014-15",20150313,"DAL",129,35,56,16,28,11,16,12,31,31,11,15,2,16,"LAC",99,29,50,12,32,5,12,11,21,27,9,15,2,17
"969","2014-15",20150313,"DEN",114,33,65,8,17,24,37,13,39,23,4,13,3,22,"GSW",103,31,73,8,19,17,22,9,26,29,5,8,10,25
"970","2014-15",20150313,"OKC",113,33,77,11,24,14,14,19,29,28,10,16,4,22,"MIN",99,31,66,3,12,28,31,13,29,20,8,20,6,18
"971","2014-15",20150313,"PHI",114,36,63,9,32,15,23,14,32,30,11,15,9,29,"SAC",107,31,73,4,14,33,40,16,34,22,9,17,4,20
"972","2014-15",20150313,"PHX",87,22,52,10,26,13,21,11,34,19,7,18,6,14,"ATL",96,31,65,8,18,10,12,7,31,22,11,11,6,20
"973","2014-15",20150313,"POR",118,35,59,11,21,15,17,7,36,28,2,10,2,12,"DET",99,34,66,7,25,10,12,11,25,23,5,6,2,14
"974","2014-15",20150313,"TOR",102,22,46,12,33,22,31,9,34,26,12,17,5,22,"MIA",92,30,56,5,23,17,24,7,37,21,11,20,5,22
"975","2014-15",20150314,"GSW",125,26,56,19,34,16,17,8,34,34,13,9,6,16,"NYK",94,29,71,9,25,9,16,20,31,25,6,15,10,16
"976","2014-15",20150314,"IND",89,25,61,9,24,12,15,9,33,16,4,14,3,23,"BOS",93,27,55,8,28,15,21,9,38,28,7,11,4,18
"977","2014-15",20150314,"MEM",96,29,64,8,14,14,16,8,28,23,10,14,3,21,"MIL",83,25,53,5,19,18,27,8,29,17,6,15,3,18
"978","2014-15",20150314,"PHI",87,27,57,8,37,9,14,12,36,21,7,16,8,25,"BKN",94,35,67,2,17,18,26,7,38,20,9,16,5,16
"979","2014-15",20150314,"UTA",88,27,55,6,14,16,24,10,35,17,8,15,8,17,"DET",85,24,61,8,23,13,22,16,28,18,8,12,3,20
"980","2014-15",20150314,"WAS",113,30,55,13,26,14,17,9,32,28,8,13,6,25,"SAC",97,29,58,6,19,21,28,11,25,24,4,16,3,17
"981","2014-15",20150315,"LAC",98,24,56,12,26,14,24,8,42,24,8,20,8,30,"HOU",100,25,56,7,30,29,36,11,32,17,7,12,3,22
"982","2014-15",20150315,"LAL",86,27,67,7,18,11,15,19,35,21,6,21,4,22,"ATL",91,29,53,5,23,18,27,7,27,25,9,10,6,14
"983","2014-15",20150315,"NOP",111,40,77,6,22,13,21,15,43,32,3,18,14,20,"DEN",118,36,73,10,31,16,20,12,40,25,9,11,4,21
"984","2014-15",20150315,"OKC",109,32,66,8,21,21,30,17,35,16,4,16,4,23,"CHI",100,28,54,9,29,17,24,9,24,20,5,11,3,24
"985","2014-15",20150315,"ORL",108,33,69,9,19,15,27,17,27,24,10,13,1,15,"CLE",123,27,41,18,35,15,19,3,31,26,9,16,6,21
"986","2014-15",20150315,"PHX",102,35,65,6,18,14,23,13,38,24,9,12,1,22,"NYK",89,27,59,5,14,20,30,6,29,22,10,13,2,22
